,Timestamp,Object,Range,Angle1,Angle2,Magnitude
368,2023-01-01 00:00:06,24737,40591.71,4.8635,-3.026,11.1
369,2023-01-01 00:00:06,26605,23417.86,-0.9484,5.7928,10.9
370,2023-01-01 00:00:07,23764,39924.52,6.1843,3.0108,10.2
371,2023-01-01 00:00:07,33750,39741.16,-7.0141,1.2869,10.6
372,2023-01-01 00:00:07,28379,33322.94,0.5131,1.2417,10.8
373,2023-01-01 00:00:07,40734,33052.2,3.8209,8.6267,10.4
374,2023-01-01 00:00:07,40665,28814.66,-3.8487,10.4304,10.2
375,2023-01-01 00:00:07,41191,39441.55,-5.3085,3.9657,10.8
376,2023-01-01 00:00:07,23230,40256.31,-3.1756,-7.8349,11.2
377,2023-01-01 00:00:07,35874,18194.37,7.0022,3.5027,10.3
378,2023-01-01 00:00:07,40364,40219.21,-9.7766,-3.0234,10.6
379,2023-01-01 00:00:07,28546,37627.42,1.3706,-9.557,10.2
380,2023-01-01 00:00:07,23313,40648.21,2.766,-3.3758,11.3
381,2023-01-01 00:00:07,32264,2141.01,7.3403,2.4926,6.6
382,2023-01-01 00:00:07,44186,40007.07,-8.5084,-1.0097,11.1
383,2023-01-01 00:00:07,40368,37878.31,-1.6048,7.9842,11.0
384,2023-01-01 00:00:07,28542,40190.44,-8.8265,-2.7198,10.8
385,2023-01-01 00:00:07,44800,39497.49,-5.6273,3.4259,11.0
386,2023-01-01 00:00:07,25894,39462.6,-1.6451,4.4301,11.4
387,2023-01-01 00:00:07,32390,26859.28,-5.7278,4.7052,10.4
388,2023-01-01 00:00:07,23429,40269.3,2.6509,-6.0509,11.4
389,2023-01-01 00:00:07,24737,40587.02,4.845,-2.9848,11.1
390,2023-01-01 00:00:07,40505,39068.82,-2.9871,7.4185,10.8
391,2023-01-01 00:00:07,44910,39721.03,-5.5206,1.3932,10.5
392,2023-01-01 00:00:07,33056,38882.13,-1.7804,9.1753,11.2
393,2023-01-01 00:00:07,26605,23414.45,-0.9749,5.8271,10.9
394,2023-01-01 00:00:07,46116,31537.78,-2.4641,3.3802,10.3
395,2023-01-01 00:00:07,38778,40221.47,-9.8951,-2.9953,10.8
396,2023-01-01 00:00:07,39190,11425.56,3.5501,-3.7104,8.7
397,2023-01-01 00:00:07,42814,39164.61,-3.5481,6.5485,11.1
398,2023-01-01 00:00:07,50212,38893.71,-1.75,9.2025,10.8
399,2023-01-01 00:00:07,26397,40885.98,1.3866,-9.1278,11.4
400,2023-01-01 00:00:07,38752,7034.64,1.4374,-1.3656,6.0
401,2023-01-01 00:00:07,16064,24344.63,-0.7565,5.7242,10.8
402,2023-01-01 00:00:07,39285,40196.33,-9.6086,-2.7668,10.6
403,2023-01-01 00:00:07,44034,39144.72,-3.6003,6.4997,10.2
404,2023-01-01 00:00:07,38741,39933.38,-8.2293,-0.4944,11.2
405,2023-01-01 00:00:07,22787,40746.32,-0.3997,-7.6805,10.4
406,2023-01-01 00:00:07,38014,38838.7,-1.4811,9.6932,11.0
407,2023-01-01 00:00:07,36101,39472.11,-5.3918,3.7429,10.7
408,2023-01-01 00:00:07,41594,21119.34,-7.9291,-0.7287,9.8
409,2023-01-01 00:00:07,47306,39939.66,-8.2751,-0.6051,10.7
410,2023-01-01 00:00:07,39522,38888.1,-1.8295,9.1958,10.4
411,2023-01-01 00:00:07,37392,39750.88,-7.1925,1.09,11.1
412,2023-01-01 00:00:07,40351,11596.15,2.2614,-5.3261,8.7
413,2023-01-01 00:00:07,44077,26351.2,5.9777,7.0499,10.2
414,2023-01-01 00:00:07,41544,37526.17,1.4013,3.8339,7.4
415,2023-01-01 00:00:07,36745,39999.45,-8.4854,-1.0417,10.9
416,2023-01-01 00:00:07,25354,39931.55,0.539,2.5885,10.8
417,2023-01-01 00:00:07,25638,40893.53,-1.2756,-8.6552,11.1
418,2023-01-01 00:00:07,29498,25835.25,6.2921,5.9392,9.9
419,2023-01-01 00:00:07,23132,39186.47,7.7389,6.082,10.4
420,2023-01-01 00:00:07,27825,39107.33,5.4263,7.0549,8.2
421,2023-01-01 00:00:07,39617,39899.61,-7.9503,-0.1494,10.7
422,2023-01-01 00:00:08,25638,40889.48,-1.2887,-8.6206,11.1
423,2023-01-01 00:00:08,44186,40003.98,-8.5294,-0.981,11.1
424,2023-01-01 00:00:08,28542,40187.36,-8.8457,-2.6916,10.8
425,2023-01-01 00:00:08,28379,33320.64,0.4881,1.279,10.8
426,2023-01-01 00:00:08,42814,39161.1,-3.5761,6.5827,11.1
427,2023-01-01 00:00:08,24737,40582.33,4.8266,-2.9437,11.1
428,2023-01-01 00:00:08,26605,23411.04,-1.0015,5.8613,10.9
429,2023-01-01 00:00:08,41544,37521.92,1.3766,3.8725,7.4
430,2023-01-01 00:00:08,44077,26345.66,5.9482,7.0917,10.2
431,2023-01-01 00:00:08,41594,21118.08,-7.9581,-0.6936,9.8
432,2023-01-01 00:00:08,26397,40881.61,1.3736,-9.0905,11.4
433,2023-01-01 00:00:08,28546,37622.36,1.3567,-9.5197,10.2
434,2023-01-01 00:00:08,44034,39141.21,-3.6283,6.5339,10.2
435,2023-01-01 00:00:08,41191,39438.18,-5.3342,3.998,10.8
436,2023-01-01 00:00:08,27825,39102.83,5.3993,7.0972,8.2
437,2023-01-01 00:00:08,40734,33046.67,3.7897,8.6665,10.4
438,2023-01-01 00:00:08,25354,39927.49,0.5156,2.6258,10.8
439,2023-01-01 00:00:08,33056,38878.48,-1.8108,9.2114,11.2
440,2023-01-01 00:00:08,46116,31532.51,-2.4915,3.414,10.3
441,2023-01-01 00:00:08,40351,11590.14,2.2351,-5.2705,8.7
442,2023-01-01 00:00:08,36101,39468.74,-5.4173,3.7752,10.7
443,2023-01-01 00:00:08,29498,25829.73,6.2624,5.9828,9.9
444,2023-01-01 00:00:08,36745,39996.35,-8.5063,-1.013,10.9
445,2023-01-01 00:00:08,23132,39181.68,7.7129,6.1265,10.4
446,2023-01-01 00:00:08,39617,39896.46,-7.9721,-0.12,10.7
447,2023-01-01 00:00:08,37392,39747.67,-7.2155,1.1202,11.1
448,2023-01-01 00:00:08,22787,40742.15,-0.4141,-7.6448,10.4
449,2023-01-01 00:00:08,23230,40253.38,-3.1909,-7.8023,11.2
450,2023-01-01 00:00:08,47306,39936.55,-8.2964,-0.5761,10.7
451,2023-01-01 00:00:08,38014,38835.04,-1.5119,9.7297,11.0
452,2023-01-01 00:00:08,38741,39930.26,-8.2508,-0.4653,11.2
453,2023-01-01 00:00:08,39285,40193.34,-9.6279,-2.7393,10.6
454,2023-01-01 00:00:08,16064,24339.45,-0.7844,5.7558,10.8
455,2023-01-01 00:00:08,38752,7024.74,1.4027,-1.3151,6.0
456,2023-01-01 00:00:08,50212,38890.07,-1.7804,9.2386,10.8
457,2023-01-01 00:00:08,39190,11419.46,3.5228,-3.6528,8.7
458,2023-01-01 00:00:08,38778,40218.51,-9.9142,-2.9682,10.8
459,2023-01-01 00:00:08,39522,38884.46,-1.8598,9.2319,10.4
460,2023-01-01 00:00:08,35874,18191.16,6.9757,3.5554,10.3
461,2023-01-01 00:00:08,25894,39458.82,-1.6706,4.4656,11.4
462,2023-01-01 00:00:08,32390,26853.71,-5.7592,4.7376,10.4
463,2023-01-01 00:00:08,40505,39065.26,-3.0159,7.4534,10.8
464,2023-01-01 00:00:08,40364,40216.23,-9.7957,-2.9961,10.6
465,2023-01-01 00:00:08,23429,40264.8,2.6348,-6.012,11.4
466,2023-01-01 00:00:08,44800,39494.14,-5.6525,3.4579,11.0
467,2023-01-01 00:00:08,23313,40643.77,2.7481,-3.3369,11.3
468,2023-01-01 00:00:08,40368,37874.08,-1.6346,8.0178,11.0
469,2023-01-01 00:00:08,33750,39737.93,-7.0373,1.3173,10.6
470,2023-01-01 00:00:08,32264,2130.75,7.1099,2.6611,6.6
471,2023-01-01 00:00:08,44910,39717.63,-5.5437,1.4249,10.5
472,2023-01-01 00:00:08,40665,28812.98,-3.8845,10.4661,10.2
473,2023-01-01 00:00:08,23764,39919.84,6.1612,3.0534,10.2
474,2023-01-01 00:00:09,16064,24334.28,-0.8122,5.7874,10.8
475,2023-01-01 00:00:09,25638,40885.43,-1.3018,-8.586,11.1
476,2023-01-01 00:00:09,50212,38886.42,-1.8108,9.2748,10.8
477,2023-01-01 00:00:09,44186,40000.88,-8.5504,-0.9523,11.1
478,2023-01-01 00:00:09,23429,40260.3,2.6186,-5.9731,11.4
479,2023-01-01 00:00:09,44800,39490.79,-5.6777,3.4899,11.0
480,2023-01-01 00:00:09,44077,26340.14,5.9187,7.1334,10.2
481,2023-01-01 00:00:09,47306,39933.44,-8.3178,-0.5471,10.7
482,2023-01-01 00:00:09,23313,40639.34,2.7302,-3.298,11.3
483,2023-01-01 00:00:09,22787,40737.98,-0.4286,-7.609,10.4
484,2023-01-01 00:00:09,25354,39923.43,0.4922,2.663,10.8
485,2023-01-01 00:00:09,23132,39176.88,7.6869,6.171,10.4
486,2023-01-01 00:00:09,46116,31527.25,-2.519,3.4477,10.3
487,2023-01-01 00:00:09,24737,40577.65,4.808,-2.9026,11.1
488,2023-01-01 00:00:09,44910,39714.23,-5.5668,1.4567,10.5
489,2023-01-01 00:00:09,23230,40250.45,-3.2063,-7.7698,11.2
490,2023-01-01 00:00:09,44034,39137.7,-3.6563,6.5681,10.2
491,2023-01-01 00:00:09,23764,39915.16,6.138,3.0959,10.2
492,2023-01-01 00:00:09,38778,40215.55,-9.9333,-2.941,10.8
493,2023-01-01 00:00:09,33056,38874.84,-1.8412,9.2475,11.2
494,2023-01-01 00:00:09,32390,26848.16,-5.7906,4.77,10.4
495,2023-01-01 00:00:09,38014,38831.38,-1.5428,9.7661,11.0
496,2023-01-01 00:00:09,39522,38880.83,-1.8903,9.268,10.4
497,2023-01-01 00:00:09,41191,39434.81,-5.3599,4.0303,10.8
498,2023-01-01 00:00:09,28542,40184.28,-8.865,-2.6634,10.8
499,2023-01-01 00:00:09,36101,39465.37,-5.4428,3.8074,10.7
500,2023-01-01 00:00:09,40364,40213.26,-9.8147,-2.9688,10.6
501,2023-01-01 00:00:09,40734,33041.14,3.7584,8.7064,10.4
502,2023-01-01 00:00:09,28546,37617.31,1.3428,-9.4823,10.2
503,2023-01-01 00:00:09,37392,39744.46,-7.2385,1.1504,11.1
504,2023-01-01 00:00:09,40505,39061.71,-3.0447,7.4882,10.8
505,2023-01-01 00:00:09,29498,25824.23,6.2327,6.0264,9.9
506,2023-01-01 00:00:09,39617,39893.32,-7.9939,-0.0907,10.7
507,2023-01-01 00:00:09,25894,39455.05,-1.6961,4.5012,11.4
508,2023-01-01 00:00:09,40665,28811.29,-3.9204,10.5017,10.2
509,2023-01-01 00:00:09,40351,11584.14,2.2087,-5.2148,8.7
510,2023-01-01 00:00:09,36745,39993.25,-8.5273,-0.9842,10.9
511,2023-01-01 00:00:09,32264,2120.53,6.8771,2.8303,6.6
512,2023-01-01 00:00:09,40368,37869.85,-1.6645,8.0514,11.0
513,2023-01-01 00:00:09,41544,37517.67,1.3518,3.911,7.4
514,2023-01-01 00:00:09,39285,40190.35,-9.6472,-2.7118,10.6
515,2023-01-01 00:00:09,27825,39098.33,5.3723,7.1395,8.2
516,2023-01-01 00:00:09,38741,39927.15,-8.2723,-0.4362,11.2
517,2023-01-01 00:00:09,33750,39734.7,-7.0605,1.3478,10.6
518,2023-01-01 00:00:09,26605,23407.64,-1.0281,5.8955,10.9
519,2023-01-01 00:00:09,41594,21116.82,-7.9872,-0.6585,9.8
520,2023-01-01 00:00:09,38752,7014.83,1.3678,-1.2645,6.0
521,2023-01-01 00:00:09,28379,33318.35,0.4631,1.3164,10.8
522,2023-01-01 00:00:09,42814,39157.59,-3.6042,6.617,11.1
523,2023-01-01 00:00:09,39190,11413.37,3.4953,-3.5951,8.7
524,2023-01-01 00:00:09,35874,18187.96,6.9491,3.608,10.3
525,2023-01-01 00:00:09,26397,40877.24,1.3606,-9.0533,11.4
526,2023-01-01 00:00:10,23132,39172.09,7.6608,6.2155,10.4
527,2023-01-01 00:00:10,35874,18184.76,6.9225,3.6607,10.3
528,2023-01-01 00:00:10,40351,11578.14,2.1823,-5.1591,8.7
529,2023-01-01 00:00:10,36101,39462.01,-5.4683,3.8396,10.7
530,2023-01-01 00:00:10,25894,39451.27,-1.7217,4.5367,11.4
531,2023-01-01 00:00:10,37392,39741.25,-7.2615,1.1807,11.1
532,2023-01-01 00:00:10,36745,39990.16,-8.5483,-0.9555,10.9
533,2023-01-01 00:00:10,22787,40733.82,-0.4431,-7.5733,10.4
534,2023-01-01 00:00:10,39522,38877.2,-1.9208,9.304,10.4
535,2023-01-01 00:00:10,47306,39930.33,-8.3393,-0.5181,10.7
536,2023-01-01 00:00:10,38014,38827.72,-1.5737,9.8025,11.0
537,2023-01-01 00:00:10,39285,40187.36,-9.6665,-2.6844,10.6
538,2023-01-01 00:00:10,16064,24329.11,-0.8402,5.819,10.8
539,2023-01-01 00:00:10,38741,39924.03,-8.2938,-0.4072,11.2
540,2023-01-01 00:00:10,38752,7004.93,1.3328,-1.2138,6.0
541,2023-01-01 00:00:10,39190,11407.28,3.4678,-3.5374,8.7
542,2023-01-01 00:00:10,50212,38882.78,-1.8413,9.3109,10.8
543,2023-01-01 00:00:10,38778,40212.6,-9.9524,-2.9138,10.8
544,2023-01-01 00:00:10,39617,39890.18,-8.0158,-0.0613,10.7
545,2023-01-01 00:00:10,23230,40247.52,-3.2217,-7.7373,11.2
546,2023-01-01 00:00:10,46116,31521.98,-2.5465,3.4814,10.3
547,2023-01-01 00:00:10,44910,39710.84,-5.5899,1.4884,10.5
548,2023-01-01 00:00:10,40364,40210.29,-9.8338,-2.9416,10.6
549,2023-01-01 00:00:10,42814,39154.08,-3.6323,6.6512,11.1
550,2023-01-01 00:00:10,25638,40881.38,-1.315,-8.5514,11.1
551,2023-01-01 00:00:10,26397,40872.87,1.3475,-9.016,11.4
552,2023-01-01 00:00:10,41594,21115.56,-8.0163,-0.6234,9.8
553,2023-01-01 00:00:10,44034,39134.19,-3.6844,6.6023,10.2
554,2023-01-01 00:00:10,26605,23404.24,-1.0547,5.9297,10.9
555,2023-01-01 00:00:10,41544,37513.42,1.327,3.9496,7.4
556,2023-01-01 00:00:10,27825,39093.83,5.3452,7.1817,8.2
557,2023-01-01 00:00:10,28379,33316.05,0.438,1.3538,10.8
558,2023-01-01 00:00:10,44077,26334.61,5.8892,7.1751,10.2
559,2023-01-01 00:00:10,41191,39431.44,-5.3856,4.0627,10.8
560,2023-01-01 00:00:10,25119,1502.03,1.8293,-11.247,7.2
561,2023-01-01 00:00:10,24737,40572.97,4.7894,-2.8615,11.1
562,2023-01-01 00:00:10,28542,40181.2,-8.8843,-2.6352,10.8
563,2023-01-01 00:00:10,25354,39919.38,0.4687,2.7003,10.8
564,2023-01-01 00:00:10,28546,37612.26,1.3289,-9.4449,10.2
565,2023-01-01 00:00:10,33750,39731.48,-7.0837,1.3782,10.6
566,2023-01-01 00:00:10,40734,33035.62,3.7271,8.7462,10.4
567,2023-01-01 00:00:10,33056,38871.21,-1.8716,9.2836,11.2
568,2023-01-01 00:00:10,40368,37865.62,-1.6944,8.0849,11.0
569,2023-01-01 00:00:10,32390,26842.6,-5.822,4.8024,10.4
570,2023-01-01 00:00:10,44800,39487.45,-5.7029,3.5218,11.0
571,2023-01-01 00:00:10,23313,40634.91,2.7123,-3.2592,11.3
572,2023-01-01 00:00:10,32264,2110.35,6.6418,3.0003,6.6
573,2023-01-01 00:00:10,23429,40255.8,2.6025,-5.9342,11.4
574,2023-01-01 00:00:10,40665,28809.61,-3.9563,10.5373,10.2
575,2023-01-01 00:00:10,29498,25818.72,6.203,6.0699,9.9
576,2023-01-01 00:00:10,23764,39910.49,6.1148,3.1385,10.2
577,2023-01-01 00:00:10,44186,39997.79,-8.5715,-0.9235,11.1
578,2023-01-01 00:00:10,40505,39058.16,-3.0736,7.5231,10.8
579,2023-01-01 00:00:11,26605,23400.85,-1.0814,5.9639,10.9
580,2023-01-01 00:00:11,25638,40877.34,-1.3282,-8.5168,11.1
581,2023-01-01 00:00:11,40368,37861.39,-1.7244,8.1185,11.0
582,2023-01-01 00:00:11,40505,39054.61,-3.1026,7.5579,10.8
583,2023-01-01 00:00:11,26397,40868.5,1.3343,-8.9788,11.4
584,2023-01-01 00:00:11,40665,28807.94,-3.9923,10.5729,10.2
585,2023-01-01 00:00:11,25894,39447.51,-1.7474,4.5723,11.4
586,2023-01-01 00:00:11,40734,33030.1,3.6958,8.7861,10.4
587,2023-01-01 00:00:11,41191,39428.07,-5.4114,4.095,10.8
588,2023-01-01 00:00:11,24737,40568.29,4.7708,-2.8204,11.1
589,2023-01-01 00:00:11,41544,37509.18,1.3021,3.9881,7.4
590,2023-01-01 00:00:11,41594,21114.31,-8.0455,-0.5884,9.8
591,2023-01-01 00:00:11,25119,1491.02,1.5118,-11.1274,7.2
592,2023-01-01 00:00:11,42814,39150.57,-3.6604,6.6854,11.1
593,2023-01-01 00:00:11,44034,39130.69,-3.7125,6.6364,10.2
594,2023-01-01 00:00:11,44077,26329.09,5.8596,7.2167,10.2
595,2023-01-01 00:00:11,23764,39905.82,6.0916,3.181,10.2
596,2023-01-01 00:00:11,40364,40207.33,-9.8529,-2.9143,10.6
597,2023-01-01 00:00:11,25354,39915.32,0.4452,2.7375,10.8
598,2023-01-01 00:00:11,27825,39089.34,5.3181,7.224,8.2
599,2023-01-01 00:00:11,38014,38824.08,-1.6047,9.8388,11.0
600,2023-01-01 00:00:11,28379,33313.76,0.4128,1.3911,10.8
601,2023-01-01 00:00:11,35874,18181.57,6.8958,3.7133,10.3
602,2023-01-01 00:00:11,23429,40251.3,2.5862,-5.8953,11.4
603,2023-01-01 00:00:11,36745,39987.07,-8.5693,-0.9268,10.9
604,2023-01-01 00:00:11,37392,39738.05,-7.2846,1.2109,11.1
605,2023-01-01 00:00:11,33750,39728.26,-7.107,1.4085,10.6
606,2023-01-01 00:00:11,33056,38867.58,-1.9021,9.3197,11.2
607,2023-01-01 00:00:11,38741,39920.92,-8.3154,-0.3781,11.2
608,2023-01-01 00:00:11,32390,26837.05,-5.8535,4.8348,10.4
609,2023-01-01 00:00:11,40351,11572.15,2.1557,-5.1034,8.7
610,2023-01-01 00:00:11,38752,6995.03,1.2977,-1.1631,6.0
611,2023-01-01 00:00:11,38778,40209.64,-9.9716,-2.8867,10.8
612,2023-01-01 00:00:11,29498,25813.22,6.1732,6.1135,9.9
613,2023-01-01 00:00:11,39190,11401.19,3.4401,-3.4797,8.7
614,2023-01-01 00:00:11,39285,40184.38,-9.6859,-2.6569,10.6
615,2023-01-01 00:00:11,28546,37607.21,1.3149,-9.4076,10.2
616,2023-01-01 00:00:11,39522,38873.57,-1.9513,9.34,10.4
617,2023-01-01 00:00:11,28542,40178.13,-8.9036,-2.6071,10.8
618,2023-01-01 00:00:11,39617,39887.04,-8.0377,-0.032,10.7
619,2023-01-01 00:00:11,32264,2100.22,6.4042,3.1711,6.6
620,2023-01-01 00:00:11,44186,39994.71,-8.5925,-0.8948,11.1
621,2023-01-01 00:00:11,16064,24323.94,-0.8681,5.8506,10.8
622,2023-01-01 00:00:11,36101,39458.65,-5.4939,3.8718,10.7
623,2023-01-01 00:00:11,47306,39927.22,-8.3607,-0.4891,10.7
624,2023-01-01 00:00:11,46116,31516.73,-2.5741,3.515,10.3
625,2023-01-01 00:00:11,44800,39484.11,-5.7282,3.5538,11.0
626,2023-01-01 00:00:11,23313,40630.47,2.6943,-3.2203,11.3
627,2023-01-01 00:00:11,23230,40244.6,-3.2371,-7.7048,11.2
628,2023-01-01 00:00:11,50212,38879.15,-1.8718,9.347,10.8
629,2023-01-01 00:00:11,23132,39167.3,7.6346,6.26,10.4
630,2023-01-01 00:00:11,22787,40729.65,-0.4576,-7.5375,10.4
631,2023-01-01 00:00:11,44910,39707.44,-5.613,1.5201,10.5
632,2023-01-01 00:00:12,41544,37504.95,1.2772,4.0266,7.4
633,2023-01-01 00:00:12,23230,40241.68,-3.2526,-7.6723,11.2
634,2023-01-01 00:00:12,39285,40181.4,-9.7053,-2.6295,10.6
635,2023-01-01 00:00:12,25354,39911.27,0.4217,2.7747,10.8
636,2023-01-01 00:00:12,22787,40725.49,-0.4722,-7.5018,10.4
637,2023-01-01 00:00:12,39190,11395.11,3.4124,-3.422,8.7
638,2023-01-01 00:00:12,41191,39424.71,-5.4372,4.1272,10.8
639,2023-01-01 00:00:12,44910,39704.06,-5.6362,1.5518,10.5
640,2023-01-01 00:00:12,23132,39162.52,7.6084,6.3045,10.4
641,2023-01-01 00:00:12,28546,37602.16,1.3008,-9.3702,10.2
642,2023-01-01 00:00:12,25638,40873.3,-1.3415,-8.4822,11.1
643,2023-01-01 00:00:12,28542,40175.06,-8.923,-2.579,10.8
644,2023-01-01 00:00:12,40734,33024.59,3.6644,8.8259,10.4
645,2023-01-01 00:00:12,40368,37857.17,-1.7544,8.152,11.0
646,2023-01-01 00:00:12,40364,40204.36,-9.8721,-2.8871,10.6
647,2023-01-01 00:00:12,23313,40626.05,2.6763,-3.1815,11.3
648,2023-01-01 00:00:12,27825,39084.85,5.2909,7.2662,8.2
649,2023-01-01 00:00:12,26397,40864.13,1.3212,-8.9416,11.4
650,2023-01-01 00:00:12,46116,31511.47,-2.6017,3.5487,10.3
651,2023-01-01 00:00:12,39522,38869.95,-1.9819,9.376,10.4
652,2023-01-01 00:00:12,40505,39051.07,-3.1316,7.5927,10.8
653,2023-01-01 00:00:12,28379,33311.48,0.3877,1.4284,10.8
654,2023-01-01 00:00:12,40665,28806.27,-4.0283,10.6085,10.2
655,2023-01-01 00:00:12,39617,39883.91,-8.0596,-0.0027,10.7
656,2023-01-01 00:00:12,25894,39443.74,-1.7731,4.6078,11.4
657,2023-01-01 00:00:12,47306,39924.12,-8.3822,-0.4602,10.7
658,2023-01-01 00:00:12,38778,40206.69,-9.9908,-2.8595,10.8
659,2023-01-01 00:00:12,40351,11566.15,2.1291,-5.0477,8.7
660,2023-01-01 00:00:12,32264,2090.12,6.164,3.3427,6.6
661,2023-01-01 00:00:12,29498,25807.72,6.1433,6.157,9.9
662,2023-01-01 00:00:12,38014,38820.43,-1.6357,9.8752,11.0
663,2023-01-01 00:00:12,35874,18178.38,6.8691,3.7659,10.3
664,2023-01-01 00:00:12,36101,39455.29,-5.5195,3.904,10.7
665,2023-01-01 00:00:12,44186,39991.63,-8.6136,-0.8662,11.1
666,2023-01-01 00:00:12,16064,24318.78,-0.8961,5.8822,10.8
667,2023-01-01 00:00:12,23429,40246.8,2.57,-5.8564,11.4
668,2023-01-01 00:00:12,36745,39983.99,-8.5904,-0.8981,10.9
669,2023-01-01 00:00:12,44077,26323.58,5.8299,7.2584,10.2
670,2023-01-01 00:00:12,44800,39480.77,-5.7535,3.5857,11.0
671,2023-01-01 00:00:12,33750,39725.04,-7.1303,1.4389,10.6
672,2023-01-01 00:00:12,37392,39734.85,-7.3077,1.241,11.1
673,2023-01-01 00:00:12,23764,39901.15,6.0683,3.2235,10.2
674,2023-01-01 00:00:12,25119,1480.05,1.1896,-11.0071,7.2
675,2023-01-01 00:00:12,33056,38863.95,-1.9327,9.3557,11.2
676,2023-01-01 00:00:12,44034,39127.2,-3.7406,6.6706,10.2
677,2023-01-01 00:00:12,26605,23397.45,-1.108,5.9981,10.9
678,2023-01-01 00:00:12,50212,38875.52,-1.9024,9.383,10.8
679,2023-01-01 00:00:12,32390,26831.5,-5.8851,4.8672,10.4
680,2023-01-01 00:00:12,24737,40563.61,4.7522,-2.7793,11.1
681,2023-01-01 00:00:12,41594,21113.06,-8.0747,-0.5533,9.8
682,2023-01-01 00:00:12,42814,39147.07,-3.6886,6.7196,11.1
683,2023-01-01 00:00:12,38752,6985.13,1.2624,-1.1124,6.0
684,2023-01-01 00:00:12,38741,39917.82,-8.337,-0.3491,11.2
685,2023-01-01 00:00:13,16064,24313.62,-0.9241,5.9138,10.8
686,2023-01-01 00:00:13,36745,39980.9,-8.6115,-0.8694,10.9
687,2023-01-01 00:00:13,40351,11560.16,2.1024,-4.9919,8.7
688,2023-01-01 00:00:13,27825,39080.36,5.2637,7.3084,8.2
689,2023-01-01 00:00:13,29498,25802.23,6.1134,6.2005,9.9
690,2023-01-01 00:00:13,38778,40203.75,-10.01,-2.8324,10.8
691,2023-01-01 00:00:13,35874,18175.19,6.8423,3.8185,10.3
692,2023-01-01 00:00:13,36101,39451.94,-5.5452,3.9361,10.7
693,2023-01-01 00:00:13,40364,40201.4,-9.8913,-2.8598,10.6
694,2023-01-01 00:00:13,38752,6975.23,1.227,-1.0616,6.0
695,2023-01-01 00:00:13,28379,33309.19,0.3624,1.4657,10.8
696,2023-01-01 00:00:13,50212,38871.89,-1.933,9.4191,10.8
697,2023-01-01 00:00:13,39617,39880.78,-8.0816,0.0267,10.6
698,2023-01-01 00:00:13,32390,26825.96,-5.9166,4.8995,10.4
699,2023-01-01 00:00:13,39522,38866.33,-2.0125,9.412,10.4
700,2023-01-01 00:00:13,37392,39731.65,-7.3309,1.2712,11.1
701,2023-01-01 00:00:13,38741,39914.71,-8.3586,-0.3201,11.2
702,2023-01-01 00:00:13,39190,11389.02,3.3846,-3.3642,8.7
703,2023-01-01 00:00:13,28542,40171.99,-8.9423,-2.5508,10.8
704,2023-01-01 00:00:13,33056,38860.32,-1.9633,9.3917,11.2
705,2023-01-01 00:00:13,47306,39921.02,-8.4038,-0.4312,10.7
706,2023-01-01 00:00:13,39285,40178.42,-9.7248,-2.602,10.6
707,2023-01-01 00:00:13,22787,40721.33,-0.4868,-7.4661,10.4
708,2023-01-01 00:00:13,28546,37597.11,1.2868,-9.3329,10.2
709,2023-01-01 00:00:13,38014,38816.79,-1.6667,9.9115,11.0
710,2023-01-01 00:00:13,33750,39721.82,-7.1536,1.4693,10.6
711,2023-01-01 00:00:13,32264,2080.07,5.9213,3.5151,6.6
712,2023-01-01 00:00:13,23313,40621.62,2.6582,-3.1426,11.3
713,2023-01-01 00:00:13,46116,31506.22,-2.6293,3.5823,10.3
714,2023-01-01 00:00:13,25894,39439.98,-1.7988,4.6433,11.4
715,2023-01-01 00:00:13,44034,39123.71,-3.7688,6.7047,10.2
716,2023-01-01 00:00:13,23230,40238.76,-3.2681,-7.6398,11.2
717,2023-01-01 00:00:13,40665,28804.61,-4.0644,10.6441,10.2
718,2023-01-01 00:00:13,40734,33019.08,3.6329,8.8656,10.4
719,2023-01-01 00:00:13,42814,39143.58,-3.7168,6.7537,11.1
720,2023-01-01 00:00:13,23764,39896.48,6.0449,3.266,10.2
721,2023-01-01 00:00:13,24737,40558.93,4.7335,-2.7383,11.1
722,2023-01-01 00:00:13,44910,39700.67,-5.6595,1.5835,10.5
723,2023-01-01 00:00:13,41191,39421.36,-5.4631,4.1595,10.8
724,2023-01-01 00:00:13,41594,21111.81,-8.1039,-0.5183,9.8
725,2023-01-01 00:00:13,25119,1469.13,0.8628,-10.8861,7.2
726,2023-01-01 00:00:13,25354,39907.23,0.3981,2.8119,10.8
727,2023-01-01 00:00:13,41544,37500.71,1.2522,4.0652,7.4
728,2023-01-01 00:00:13,25638,40869.26,-1.3548,-8.4476,11.1
729,2023-01-01 00:00:13,44800,39477.44,-5.7789,3.6176,11.0
730,2023-01-01 00:00:13,26605,23394.06,-1.1348,6.0322,10.9
731,2023-01-01 00:00:13,23132,39157.74,7.5822,6.3489,10.4
732,2023-01-01 00:00:13,23429,40242.31,2.5537,-5.8175,11.4
733,2023-01-01 00:00:13,40368,37852.96,-1.7844,8.1855,11.0
734,2023-01-01 00:00:13,26397,40859.77,1.308,-8.9043,11.4
735,2023-01-01 00:00:13,40505,39047.54,-3.1606,7.6274,10.8
736,2023-01-01 00:00:13,44186,39988.54,-8.6348,-0.8375,11.1
